pointid,ph_cacl2,ph_h20,ec,oc,caco3,p,n,k
55682392,4,4,0,0,0,1,0,1
55702376,4,4,1,0,1,0,1,2
55742340,1,1,0,0,0,0,0,0
55742358,3,3,0,0,0,0,0,1
55802318,1,1,0,0,0,0,0,0
55802362,4,4,0,0,0,1,0,1
55802390,4,4,1,0,1,0,0,1
55822352,2,2,0,0,0,0,0,1
55842354,2,2,0,0,0,1,1,1
55842368,3,3,0,0,0,1,0,1
55862392,3,3,0,0,0,0,0,1
55882404,3,3,0,0,0,0,0,0
55902364,2,2,0,0,0,1,0,1
55902382,2,2,0,0,0,0,0,0
55902396,4,4,1,0,1,0,0,1
55902418,4,4,0,0,1,0,0,0
55922326,2,2,0,0,0,0,0,0
55962348,2,3,0,0,0,0,0,0
55962430,4,4,1,0,0,0,0,1
56022416,3,3,0,1,0,0,1,1
56042338,1,1,0,0,0,0,0,0
56042438,2,3,0,0,0,0,0,1
56082364,4,4,0,0,1,0,0,0
56082378,1,1,0,0,0,0,1,0
56082450,2,2,0,0,0,0,0,1
56102380,0,0,0,0,0,0,0,0
56102412,3,3,0,0,0,1,0,1
56182448,1,2,0,0,0,4,0,2
56202458,3,3,0,0,0,0,0,1
56222438,2,2,0,0,0,0,0,1
56262342,1,1,0,0,0,0,1,0
56282430,2,2,0,0,0,0,0,1
56302418,3,3,0,0,0,2,0,1
56302450,2,2,0,0,0,0,0,1
56362466,2,3,0,0,0,0,0,0
56382434,2,3,0,0,0,2,0,1
56382452,2,2,0,0,0,0,0,1
56482464,2,2,0,0,0,0,0,1
56502420,2,3,0,0,0,2,0,1
56502438,2,2,0,0,0,1,0,1
56502448,1,1,0,0,0,0,0,0
56562458,3,3,0,0,0,0,1,1
56582460,2,3,0,0,0,1,0,1
56622418,4,4,1,1,1,0,1,1
56642422,1,1,0,0,0,0,0,1
56642452,3,3,0,0,0,2,0,1
56662410,2,2,0,0,0,1,0,1
56662432,1,1,0,0,0,1,0,1
56682466,2,2,0,0,0,1,0,1
56702444,1,2,0,0,0,0,0,1
56742462,4,4,0,0,0,3,0,2
56742470,2,2,0,0,0,1,0,1
56782440,2,2,0,0,0,1,0,1
56802486,3,3,0,0,0,0,0,1
56842490,4,4,1,0,0,0,0,1
56962458,4,4,0,0,0,0,0,1
57022486,3,3,0,0,0,0,0,1
57102470,2,2,0,0,0,1,0,0
57182484,4,4,1,0,0,0,0,0
57262478,3,3,0,1,0,0,1,1
56142406,3,3,0,0,0,1,0,1
56162386,1,1,0,0,0,0,0,1
56182394,3,3,0,0,0,0,0,1
56202386,3,3,1,0,0,0,1,1
56202408,4,4,1,1,2,0,2,1
56282362,2,3,0,0,0,0,0,0
56322370,1,1,0,0,0,0,0,0
56322406,4,4,0,0,2,0,0,1
56382390,4,4,1,0,0,0,0,1
56462394,4,4,1,0,1,0,1,1
56462398,3,3,0,0,0,1,0,2
56482382,3,3,1,0,0,1,0,0
56502370,2,2,0,0,0,0,0,0
56522380,3,3,0,0,0,0,1,1
56562372,4,4,1,0,2,0,1,1
56602362,2,2,0,0,0,0,1,0
56662360,1,1,0,0,0,0,0,0
56702354,0,0,0,0,0,0,0,0
56702372,2,2,0,0,0,1,0,1
56782386,4,4,1,0,2,0,0,1
56802414,2,2,0,0,0,0,0,1
56822398,4,4,0,0,2,0,0,1
56822416,4,4,0,0,2,0,0,1
56822422,2,2,0,0,0,1,0,1
56842364,4,4,1,0,0,0,0,0
56862420,2,2,0,0,0,0,0,1
56862438,2,2,0,0,0,0,0,0
56922404,4,4,0,0,1,0,0,1
56922416,1,1,0,1,0,0,1,0
57002452,3,3,0,0,0,0,0,1
57022414,4,4,1,0,3,0,0,1
57022450,4,4,0,0,0,0,0,1
57042376,3,3,0,1,0,0,1,1
57062390,3,3,0,0,0,0,0,1
57062416,4,4,0,0,3,0,0,1
57082394,4,4,1,1,1,1,0,1
57082430,2,2,0,0,0,0,0,0
57102368,2,2,0,0,0,0,0,0
57102386,2,2,0,0,0,0,0,1
57122392,4,4,1,0,1,1,0,1
57122438,2,2,0,0,0,0,0,1
57142440,2,3,0,0,0,0,0,1
57182422,3,3,0,0,0,1,0,1
57182452,3,3,0,0,0,0,0,1
57222448,3,3,0,0,0,2,0,1
57282386,4,4,0,0,0,0,0,1
57282404,4,4,1,0,0,1,0,1
57282426,3,3,0,0,0,0,0,1
57322470,2,3,0,0,0,0,0,0
57342364,4,4,1,0,2,0,1,2
57342408,4,4,1,0,1,0,0,1
57362448,2,2,0,0,0,0,0,1
57382392,3,3,0,0,0,0,1,1
57382428,2,2,0,0,0,0,0,1
57382436,1,1,0,0,0,1,0,0
57382482,4,4,1,0,1,0,0,1
57422462,4,4,0,0,0,0,0,1
57442366,2,2,1,0,0,1,0,1
57442466,4,4,0,0,0,0,0,1
57462386,4,4,1,0,0,0,0,2
57462398,4,4,0,0,2,0,1,1
57462416,2,2,0,1,0,0,1,1
57462440,2,2,0,1,0,0,1,1
57482424,3,3,0,0,0,0,0,1
57522444,4,4,1,0,0,0,0,1
57542394,3,3,0,0,0,2,0,1
57542404,4,4,0,0,0,0,0,1
57542430,2,2,0,0,0,2,0,1
57642434,2,2,0,0,0,0,0,1
57662420,3,3,0,0,0,0,0,1
57662474,2,2,0,0,0,1,0,1
57682458,3,3,0,0,0,0,0,1
57722448,2,3,0,0,0,0,0,1
57722452,3,3,0,0,0,0,0,1
57742428,4,4,0,0,3,0,0,2
57762456,4,4,1,1,1,3,1,3
57802466,2,3,0,0,0,0,0,1
57822440,3,4,0,0,0,2,1,3
57842460,2,3,0,0,0,0,0,1
57842474,4,4,0,0,0,0,0,2
55602298,1,1,0,0,0,1,0,0
55682262,4,4,1,0,3,0,0,1
55682266,1,2,0,0,0,0,0,0
55722274,1,1,0,0,0,0,0,0
55722292,1,1,0,0,0,1,0,0
55742250,3,3,0,0,0,0,0,2
55742290,1,1,0,0,0,1,0,0
55862266,2,2,0,0,0,0,1,1
55902264,4,4,1,0,0,0,0,1
55922296,2,3,0,0,0,0,0,1
56002258,4,4,0,0,1,0,0,2
56002286,2,2,0,0,0,0,0,0
56042258,4,4,0,0,0,0,0,1
56082288,2,3,0,0,0,0,0,1
56102260,4,4,0,0,0,0,0,1
56142258,3,3,0,0,0,0,0,1
56142276,1,1,0,0,0,0,0,1
56162290,3,3,0,0,0,1,0,1
56202314,2,2,0,1,0,0,1,0
56282268,2,2,0,0,0,0,0,1
56302302,3,3,0,0,0,0,0,1
56322276,3,3,0,0,0,0,0,1
56402320,3,3,1,1,0,0,1,1
56422290,2,2,0,0,0,0,0,0
56442264,4,4,0,0,0,0,0,1
56462260,1,2,0,0,0,0,0,1
56482284,3,3,0,0,0,0,0,2
56482306,2,2,0,0,0,0,0,0
56562290,4,3,0,0,0,0,0,2
56562344,3,3,0,1,0,0,1,1
56642296,2,2,0,0,0,0,0,1
56662338,2,2,0,0,0,0,0,0
56682268,4,4,1,0,1,0,0,1
56722276,4,4,0,0,0,0,0,2
56742272,2,2,0,0,0,0,0,1
56782268,2,3,1,0,0,1,0,2
56802310,4,4,1,0,0,0,0,2
56802342,0,1,0,0,0,0,0,0
56842256,2,3,0,0,0,0,0,1
56842292,4,4,1,0,1,0,0,2
56842320,3,3,0,0,0,0,0,1
56862298,2,2,0,0,0,0,0,1
56862330,2,2,0,0,0,0,0,0
56902250,3,3,0,1,0,0,1,1
56902276,4,4,1,0,1,2,0,2
56922264,2,2,0,0,0,0,0,1
56942334,2,2,0,0,0,0,0,1
56962314,1,2,0,0,0,0,0,1
57022266,2,2,0,0,0,0,0,0
57022320,2,2,0,0,0,0,0,1
57062336,4,4,0,0,0,0,0,2
57102282,2,2,0,0,0,0,0,0
57122302,3,3,0,0,0,0,0,1
57122330,2,2,0,0,0,0,0,0
57122348,1,1,0,0,0,0,0,0
57142286,2,2,0,0,0,0,0,0
57162300,3,3,0,0,0,1,0,1
57162364,2,2,0,0,0,0,0,0
57242282,2,2,0,0,0,0,0,0
57242300,3,3,0,0,0,0,0,1
57262276,2,2,0,0,0,0,0,0
57302330,4,4,0,0,1,0,0,2
57322286,2,2,0,0,0,0,1,1
57362326,3,3,0,0,0,0,0,2
57422350,1,1,0,0,0,0,0,0
57442294,2,2,0,0,0,0,0,0
57442340,3,3,0,0,0,1,0,2
57482360,4,4,0,0,1,0,0,1
57522354,4,4,1,0,0,0,0,2
57542296,3,3,0,0,0,0,0,0
57542308,2,2,0,0,0,0,0,1
57702274,2,2,0,0,0,0,1,0
29042168,0,0,0,2,2,0,2,0
53402272,2,2,0,0,0,0,0,0
53442258,2,2,0,1,0,0,1,1
53462246,1,2,0,0,0,0,0,0
53462264,1,1,0,0,0,0,1,0
53482214,2,2,0,0,0,0,0,0
53482276,4,4,0,0,0,0,0,1
53502218,2,2,0,0,0,0,0,1
53522226,1,2,0,0,0,0,0,0
53562216,1,1,0,1,0,0,1,0
53582236,4,4,0,1,0,0,1,1
53582250,2,2,0,0,0,0,0,1
53602270,0,1,0,0,0,2,0,0
53702212,3,3,0,1,0,0,1,0
53702216,4,4,1,0,0,0,0,0
53702240,3,3,0,0,0,0,1,1
53702262,2,2,0,0,0,0,0,0
53702276,1,2,0,0,0,0,0,0
53722304,4,4,1,1,1,0,1,2
53742220,3,3,0,0,0,0,0,1
53742228,3,3,1,1,0,0,1,1
53742300,2,2,0,1,0,1,1,1
53742306,4,3,1,0,2,0,1,1
53742310,4,3,0,1,0,0,1,1
53762196,1,1,0,0,0,0,0,0
53762206,1,1,0,0,0,0,0,0
53782270,2,2,0,0,0,1,0,2
53802244,4,4,0,0,2,0,0,0
53802286,3,3,0,0,0,1,0,1
53822218,4,4,0,0,2,0,0,1
53822252,4,4,1,1,0,0,1,2
53822288,4,4,0,0,0,0,0,2
53842226,2,3,0,0,0,1,0,1
53842316,1,0,0,1,0,0,1,0
53862218,2,1,0,0,0,0,0,0
53862246,3,3,0,0,0,1,0,1
53882194,1,1,0,0,0,0,0,0
53882222,3,3,0,0,0,0,0,0
53882230,2,2,0,0,0,0,0,1
53882234,2,2,0,0,0,0,1,2
53882276,2,2,0,0,0,0,1,1
53882284,2,2,0,0,0,0,0,1
53882288,4,4,0,1,0,0,1,2
53902178,2,2,0,0,0,0,0,0
53902242,4,4,1,0,1,0,1,1
53902268,2,2,0,1,0,0,1,2
53922288,3,3,0,1,0,2,1,1
53942254,4,4,1,0,1,0,1,2
53962180,2,2,1,0,0,0,1,1
53962194,2,2,1,0,0,0,0,0
53962198,2,2,0,0,0,1,0,0
53982204,2,2,0,0,0,0,0,1
53982258,2,2,0,0,0,0,0,0
54022244,2,2,0,0,0,0,0,0
54022258,3,3,0,0,0,0,0,0
54022304,2,2,0,0,0,0,1,0
54022312,2,2,0,0,0,0,1,1
54042174,3,2,1,0,0,0,1,0
54062198,1,1,0,0,0,0,0,0
54062230,2,2,0,1,0,1,1,0
54062288,3,3,0,0,0,0,1,0
54102148,1,2,0,0,0,0,0,0
54102180,2,2,0,0,0,0,0,0
54102198,2,2,0,0,0,0,0,0
54102246,2,2,0,0,0,1,0,0
54102324,1,1,0,1,0,0,2,1
54122308,1,1,0,0,0,0,0,0
54122326,2,2,0,1,0,0,1,1
54142176,1,1,0,0,0,0,0,0
54142248,3,3,0,0,0,1,0,0
54162172,2,2,0,0,0,0,0,0
54162190,3,3,0,0,0,0,0,1
54182138,2,2,0,1,0,1,1,1
54182272,1,2,0,0,0,1,0,0
54202132,3,3,0,0,0,0,0,0
54202178,1,1,0,0,0,0,0,0
54222134,2,3,0,0,0,0,0,0
54222236,1,1,0,0,0,0,0,0
54222278,3,3,0,0,0,2,0,1
54282144,2,3,0,0,0,0,0,0
54282238,3,3,0,0,0,0,0,0
54282252,2,2,0,0,0,1,0,0
54302142,4,4,0,0,0,0,0,0
54322284,4,4,1,0,3,0,1,1
54342240,2,2,0,1,0,0,1,0
54362138,3,3,0,0,0,0,0,0
54382196,1,2,0,0,0,0,0,1
54382232,2,2,0,0,0,0,0,0
54402264,1,1,0,0,0,2,1,1
54402308,2,2,0,0,0,0,0,0
54422140,3,3,1,0,0,0,0,0
54422204,1,1,0,0,0,0,0,0
54422320,1,1,0,0,0,0,0,0
54442182,1,1,0,0,0,1,0,0
54462180,1,1,0,0,0,0,0,0
54482172,1,1,0,2,0,0,2,0
54482304,3,3,0,1,0,1,1,1
54502194,1,1,0,0,0,0,0,0
54502242,1,0,0,0,0,0,0,0
54502256,2,3,0,0,0,2,0,0
54502274,3,3,0,0,0,1,0,1
54522214,1,2,0,1,0,0,0,0
54542164,1,2,0,0,0,0,0,1
54542254,3,3,0,0,0,1,0,1
54582260,0,0,0,0,0,0,0,0
54602194,1,1,0,0,0,0,0,0
54602208,1,1,0,0,0,0,0,0
54642162,2,1,1,0,0,1,0,0
54642274,4,4,1,1,3,0,2,0
54662170,1,1,0,0,0,0,0,0
54722156,2,2,0,0,0,0,0,0
54762164,1,1,0,0,0,0,0,0
54842164,1,1,0,0,0,0,0,0
54862162,1,1,0,0,0,0,0,0
54862288,1,1,0,0,0,1,0,0
54882154,2,2,0,0,0,0,0,0
54902170,1,1,1,0,0,0,1,0
54922280,3,3,0,1,0,0,1,1
54982278,1,1,0,1,0,0,1,0
54642202,0,0,0,0,0,0,0,0
54682234,1,1,0,0,0,0,0,0
54702186,1,1,0,1,0,0,1,0
54742186,0,1,0,1,0,0,1,0
54742240,1,2,0,0,0,0,0,0
54782212,1,1,0,0,0,0,0,0
54782226,1,1,0,0,0,0,0,1
54822180,1,1,0,1,0,3,1,0
54822210,1,2,0,0,0,1,0,0
54862180,1,1,0,0,0,0,0,0
54862248,1,1,0,0,0,0,0,0
54882204,1,1,0,1,0,0,0,1
54882244,2,2,0,0,0,0,0,0
54922204,1,1,0,1,0,0,1,0
54922222,3,3,0,0,0,0,0,0
54942200,1,1,1,1,0,0,1,0
54942224,1,1,0,0,0,1,0,0
54942254,2,2,0,0,0,0,0,0
54962180,1,1,0,2,0,0,1,0
54962244,4,4,1,0,0,0,1,1
54982206,1,1,0,0,0,0,0,0
55002216,1,1,0,0,0,1,0,1
55022182,1,1,0,0,0,0,0,0
55062172,1,1,0,0,0,0,0,0
55062178,1,1,0,0,0,0,0,1
55062222,2,2,0,0,0,0,0,0
55062268,1,1,0,1,0,1,1,0
55082224,4,4,1,1,1,0,1,1
55082228,3,3,1,1,4,0,1,1
55082254,2,2,0,0,0,1,0,1
55102172,3,2,0,0,0,0,0,0
55102178,3,3,0,1,0,0,1,0
55102204,2,2,0,0,0,0,0,0
55102294,3,3,0,0,0,0,0,0
55142186,2,2,0,0,0,0,0,0
55162242,2,2,0,0,0,0,0,0
55182166,1,1,0,0,0,0,0,0
55182202,0,1,0,0,0,0,0,0
55182252,3,3,0,0,0,1,0,2
55202268,1,2,0,0,0,0,0,0
55222230,3,3,0,0,0,1,0,0
55262182,3,3,0,1,0,0,1,1
55262206,3,2,0,0,0,0,0,0
55282244,1,2,0,0,0,0,0,0
55282262,2,2,0,0,0,0,0,0
55302200,2,2,0,0,0,0,0,1
55302218,0,1,0,0,0,0,0,0
55302228,4,4,0,0,0,0,0,0
55302246,1,1,0,0,0,1,0,0
55322204,3,3,1,1,2,2,1,2
55342278,1,2,0,0,0,0,0,0
55362162,2,2,0,0,0,0,0,0
55362180,2,2,0,0,0,0,0,1
55362256,1,1,0,0,0,0,0,0
55362288,1,1,0,0,0,2,0,0
55382214,1,1,0,1,0,0,0,0
55402158,1,2,0,0,0,0,0,2
55402176,1,1,0,0,0,3,1,1
55402180,1,1,0,1,0,0,1,0
55402194,1,1,0,1,0,0,0,0
55402270,3,3,1,0,0,0,1,1
55442174,2,2,0,1,0,0,1,2
55442260,2,2,0,0,0,1,0,1
55462186,0,1,0,1,0,0,2,0
55462240,1,2,0,0,0,0,0,0
55482170,1,1,0,0,0,0,0,0
55482182,1,1,0,0,0,1,0,0
55502248,2,2,0,0,0,0,0,0
55562268,2,2,0,0,0,0,0,0
55582216,4,4,0,0,0,0,0,1
55582248,2,3,0,0,0,0,0,1
55602208,2,2,0,0,0,0,0,2
55622188,1,1,0,0,0,0,0,0
55622224,3,3,0,0,0,0,0,1
55622242,4,4,1,0,1,0,0,1
55642214,1,0,0,0,0,0,0,0
55662170,0,1,0,0,0,0,0,0
55662224,2,2,0,0,0,1,0,1
55702170,1,1,0,0,0,0,0,0
55802164,2,2,0,0,0,0,0,0
55802236,4,4,1,0,0,0,1,1
55822214,1,1,0,0,0,0,0,0
55842206,2,2,0,0,0,0,1,0
55862240,1,2,0,0,0,2,0,1
55882170,1,2,0,0,0,0,0,4
55882224,2,3,0,0,0,3,0,0
55922152,2,2,0,0,0,0,0,0
55942212,3,3,0,0,0,0,0,0
55962204,4,3,1,1,0,0,1,1
55962232,3,3,1,0,0,1,0,1
55982192,2,2,0,0,0,1,0,3
56022164,3,3,0,0,0,1,0,0
56022210,1,1,0,0,0,0,0,0
56022218,4,4,0,0,0,1,0,1
56042230,3,3,0,0,0,1,0,1
56062152,0,0,0,0,0,0,0,0
56062206,4,4,0,0,1,0,0,3
56162224,4,4,0,0,2,0,1,1
56162242,4,4,1,0,0,0,0,1
56182214,3,2,0,0,0,2,0,2
56202206,0,1,0,0,0,0,0,0
56302220,2,3,0,0,0,0,0,0
56302252,2,2,0,0,0,2,0,1
56342170,1,1,0,0,0,0,0,0
56342236,1,1,0,0,0,0,0,0
56342242,1,2,0,0,0,0,0,0
56402240,2,2,0,0,0,0,0,0
56462224,4,4,0,0,0,0,0,1
56482194,2,2,0,0,0,0,1,1
56482216,2,2,0,0,0,1,0,3
56542222,4,4,0,0,0,0,0,1
56542258,2,2,0,0,0,0,0,0
56562182,2,2,0,0,0,0,0,1
56582258,4,4,0,0,1,0,0,1
56622184,2,2,0,0,0,0,0,3
56622238,2,2,0,0,0,0,0,0
56622264,1,2,0,0,0,0,0,0
56642224,3,3,0,0,0,0,0,0
56642232,2,2,0,0,0,0,0,1
56662180,2,2,0,0,0,0,0,0
56662230,4,4,0,0,0,1,0,1
56682222,4,4,0,0,0,0,0,1
56682240,1,1,0,0,0,0,0,0
56682258,2,2,0,0,0,0,0,1
56742246,2,2,0,0,0,0,0,0
56802234,2,2,0,0,0,0,0,1
29061990,3,3,2,0,0,0,0,0
63581624,4,4,0,0,4,0,0,1
63581632,4,4,0,0,3,0,0,2
63601614,4,4,1,0,2,0,0,1
63641606,4,4,1,0,4,3,0,2
63661612,4,4,1,0,4,0,0,0
63681618,4,4,0,0,4,0,0,2
63741606,4,4,0,0,1,0,0,1
63741622,4,4,1,0,1,0,0,2
63761600,4,4,0,0,0,1,1,0
63801598,4,4,1,0,3,0,0,2
63881600,4,4,1,0,4,0,0,0
63881608,4,4,0,0,4,0,0,1
63921608,4,4,1,1,3,0,1,2
63941646,4,4,0,0,2,0,0,1
63961606,4,4,1,1,2,0,1,1
63961622,4,4,0,0,4,0,0,1
63961626,4,4,0,0,0,0,0,1
64041624,3,3,0,0,0,0,0,3
64061606,4,4,1,0,4,0,0,0
64061610,4,4,0,0,4,0,0,2
64061612,4,4,1,0,2,0,0,1
64061656,4,4,0,0,0,0,0,0
64081622,4,4,0,0,4,0,1,1
64081650,4,4,0,0,1,0,0,1
64101618,4,4,0,0,4,0,0,0
64101632,3,3,1,1,0,1,1,2
64121612,4,4,1,0,3,0,0,1
64141632,4,4,0,0,0,2,0,1
64161652,4,4,1,0,4,0,0,1
64161658,4,4,1,0,1,0,0,1
64201632,3,4,0,0,0,0,0,0
64201640,3,4,0,0,0,0,0,0
64221650,4,4,0,0,0,1,0,1
64241634,3,3,0,0,0,0,0,0
64241638,4,4,1,0,0,3,0,1
64241656,4,4,1,0,0,1,0,1
64261646,3,3,0,0,0,0,0,0
64261660,4,4,0,0,3,0,0,1
64281654,4,4,1,0,2,1,0,3
64301618,4,4,1,0,1,0,0,2
64301648,4,4,0,0,0,1,0,2
64341644,3,3,0,0,0,0,0,0
64401622,4,4,3,0,0,0,0,0
64401628,4,4,1,1,4,0,1,1
64421628,4,4,1,0,4,2,0,0
64441626,4,4,0,0,4,0,0,0
64461632,4,4,1,0,4,3,1,3
64501650,4,4,0,0,0,0,0,0
64541646,4,4,1,0,4,1,0,2
64561634,4,4,1,0,4,0,0,1
64581660,4,4,1,0,4,0,0,0
64601636,4,4,1,0,2,0,0,2
64601638,4,4,1,0,2,3,0,3
64601644,4,4,1,0,3,0,0,1
64621644,4,4,1,0,2,1,0,3
64621658,4,4,0,0,4,0,0,0
64641640,4,4,1,0,2,0,0,3
64661656,4,4,1,0,4,3,0,3
64661660,4,4,1,0,3,3,0,3
64801668,4,4,0,0,0,2,0,2
64821668,4,4,1,0,0,1,0,2
64841666,3,4,0,0,0,2,0,2
64841670,4,4,0,0,0,1,0,2
64881666,4,4,2,0,1,2,0,3
64901668,4,4,0,0,0,0,0,2
64901672,4,4,1,0,0,0,0,2
64961676,4,4,1,0,1,0,0,2
64981672,4,4,0,0,2,0,0,2
45783000,2,2,0,0,1,0,0,1
45842998,3,3,0,0,1,0,0,0
45902992,1,1,0,0,1,2,0,0
45903010,2,2,0,0,1,1,0,1
45923006,0,0,0,2,1,0,1,0
45923018,0,0,1,0,1,0,0,0
45982944,3,3,0,0,1,1,0,0
45982980,3,3,0,0,0,1,0,1
46062978,3,3,0,0,0,1,0,0
46082944,2,2,1,0,1,2,0,0
46083010,3,3,0,0,0,2,0,0
46102952,1,1,1,0,1,0,0,0
46102964,2,2,0,1,0,0,1,1
46103018,3,3,0,0,1,1,0,0
46142982,4,4,1,1,0,4,2,3
46183002,2,3,0,0,0,0,0,0
46183012,3,3,0,0,1,1,0,0
46222968,1,2,0,0,1,3,0,1
46242946,2,2,0,0,1,1,0,0
46243032,4,4,1,0,0,0,0,0
46262992,3,3,0,1,0,0,1,1
46263028,1,2,0,0,1,0,0,0
46282964,1,0,0,0,0,0,0,0
46283032,4,4,1,0,0,1,0,1
46342980,2,2,0,0,1,0,0,0
46363020,4,4,1,0,1,2,0,2
46382970,0,0,0,1,1,0,0,0
46442992,2,2,1,0,1,1,0,0
46462970,3,3,0,0,0,1,0,0
46502968,1,2,0,0,1,0,0,0
46502996,3,3,1,0,1,2,0,0
46503018,3,3,1,0,0,1,0,2
46523016,4,4,1,0,0,1,0,0
46542954,1,1,0,0,1,2,1,1
46563034,3,3,0,0,1,0,0,0
46563052,3,3,0,0,1,2,0,1
46602964,2,2,1,0,1,2,0,1
46602982,2,2,0,0,1,0,0,0
46623028,2,2,0,0,0,2,0,0
46643006,4,4,0,0,0,0,0,1
46643036,4,4,0,0,1,0,0,0
46643054,2,2,0,0,1,2,0,1
46662974,2,2,0,0,1,0,0,0
46682996,1,0,0,0,1,1,0,0
46723048,2,2,0,0,1,0,1,0
46723062,2,2,0,0,1,2,0,0
46723066,0,0,0,0,1,0,0,0
46742962,2,2,0,0,1,0,0,1
46742980,1,1,0,0,1,1,0,0
46762950,2,2,0,0,1,1,0,0
46762986,3,3,0,0,0,2,0,0
46763004,3,3,0,0,0,0,0,0
46783032,1,1,0,0,1,3,0,0
46802974,2,2,0,0,1,1,0,0
46802984,2,3,0,0,1,1,0,0
46803028,3,3,0,0,1,1,0,0
46823014,1,1,0,0,1,1,0,0
46823054,3,3,0,0,1,1,0,1
46823060,1,1,0,0,0,0,1,0
46842974,0,0,0,0,0,1,0,0
46843046,2,2,0,0,0,0,1,1
46862964,2,2,0,0,0,1,0,0
46902972,2,2,0,0,1,0,0,1
46902994,3,3,0,0,1,1,0,0
46923016,2,2,0,0,1,2,0,0
46962960,2,2,0,0,0,1,0,2
46982984,1,0,0,0,1,0,1,0
47022992,3,2,1,0,1,1,0,1
47023028,2,2,0,0,1,1,0,1
47042978,2,2,0,0,0,0,1,0
47083012,4,4,0,0,0,1,0,0
47122986,3,3,1,0,1,1,0,0
45102976,1,1,0,0,1,2,0,0
45142936,1,1,0,0,1,1,0,0
45182938,1,1,0,1,0,1,1,1
45202934,0,0,0,1,0,0,1,0
45202942,3,3,0,0,1,1,0,0
45242946,3,3,0,0,1,1,0,1
45242968,3,3,0,0,1,0,0,0
45282972,3,2,0,0,1,1,0,0
45382924,2,2,0,0,1,1,0,0
45382946,2,2,1,0,1,2,1,1
45382960,3,3,0,0,0,0,0,0
45382978,1,2,0,0,1,0,1,1
45422942,3,3,0,0,0,1,0,1
45462930,3,3,0,0,1,1,0,0
45462994,4,4,0,0,0,0,0,0
45482938,2,3,0,0,1,1,0,0
45502932,2,2,0,0,1,0,1,0
45502954,1,1,0,0,1,1,0,1
45522910,0,0,0,0,1,1,0,0
45522960,2,2,0,0,1,0,1,1
45542974,2,2,0,0,1,1,0,1
45562946,3,3,0,0,1,1,0,0
45562960,0,0,0,2,1,1,1,0
45562982,2,2,0,0,1,0,1,0
45582902,0,0,0,3,0,1,2,0
45582938,2,2,0,0,1,1,0,0
45602996,2,2,0,0,1,0,0,0
45603000,0,0,1,2,1,1,1,0
45622926,2,2,1,0,1,0,0,0
45662902,2,2,0,1,1,0,1,1
45662938,0,0,0,1,0,1,1,0
45702942,1,2,0,0,1,1,0,0
45702964,2,2,0,0,1,1,1,0
45722992,3,3,0,0,1,1,0,1
45742934,0,0,0,0,0,1,0,0
45742960,1,0,1,2,0,1,2,0
45782960,1,2,0,0,1,2,0,1
45822886,0,1,0,1,1,0,1,0
45822918,3,3,0,0,1,1,0,1
45822958,1,1,0,0,0,1,1,0
45842920,2,2,0,0,1,0,0,0
45862878,1,0,1,1,1,0,1,0
45882892,0,0,0,1,0,1,1,0
45882928,2,3,0,0,1,2,0,0
45882946,1,1,0,1,0,0,1,0
45922898,1,1,0,1,1,0,1,0
46002900,1,1,0,1,1,0,1,0
46002912,2,2,0,0,1,1,0,0
46022902,1,1,0,0,0,0,0,0
46022934,0,0,0,0,0,0,0,0
46102910,2,2,0,0,1,1,0,1
46122858,0,0,0,1,0,0,0,0
46122902,2,3,0,0,1,1,0,0
46142896,2,2,0,0,1,0,0,0
46142928,1,1,0,0,1,0,0,0
46162908,3,3,0,0,1,0,0,0
46162926,1,2,0,0,0,1,1,1
46202938,3,3,0,0,1,3,0,1
46242910,3,2,0,1,1,1,1,0
46242942,1,1,0,0,0,1,0,0
46282852,1,1,0,0,1,1,0,1
46282880,0,0,0,0,1,1,0,0
46282892,1,2,0,0,1,0,0,0
46322896,3,3,0,0,1,0,0,0
46322946,2,2,0,0,1,2,0,1
46342926,2,2,0,0,1,1,0,0
46362900,2,2,0,0,1,0,0,0
46382944,3,3,0,0,0,2,0,1
46402914,0,0,0,1,0,0,0,0
46402932,1,1,0,0,1,0,1,0
46422892,3,3,0,0,1,1,0,0
46422928,0,0,0,1,0,0,0,0
46422942,1,2,0,0,1,2,0,0
46442920,2,2,0,0,1,0,0,0
46462856,2,2,0,0,1,1,0,2
46462862,0,0,0,1,1,0,1,0
46462874,1,2,0,0,1,1,0,1
46462946,1,2,0,1,1,2,1,0
46482866,2,2,0,0,1,0,0,1
46502878,2,2,0,0,1,0,1,0
46502892,0,0,0,1,0,0,0,0
46502906,3,3,0,0,1,0,0,0
46542882,1,2,0,0,1,1,0,2
46562902,2,2,0,0,1,1,0,1
46562938,2,2,0,0,1,0,0,0
46622926,0,0,0,0,0,0,0,0
46642928,1,1,0,0,1,0,0,1
46662920,1,1,0,0,1,3,0,0
46682852,0,1,0,2,0,1,2,0
46682946,1,1,1,0,1,2,0,1
46702872,0,0,0,1,0,0,1,0
46702944,1,1,0,0,1,1,1,2
46722876,2,2,0,0,1,0,0,0
46742916,1,1,0,0,1,0,0,0
46782910,3,3,0,0,1,1,0,0
46862914,2,2,0,1,1,1,2,0
46922908,2,2,0,0,1,0,1,0
46982902,2,2,0,0,1,1,0,0
47042914,3,2,0,0,1,1,0,2
47162890,2,2,0,0,1,0,1,1
